ASSIGNMENT_ID,FLIGHT_ID,STAFF_CODE,DUTY_ROLE
172048,16990,JL0CA091,チーフCA
172049,16990,JL0CA031,CA
172050,16990,JL0CA141,CA
172051,16990,JL0CA186,CA
172052,16991,JL0CA183,チーフCA
172053,16991,JL0CA119,CA
172054,16991,JL0CA054,CA
172055,16991,JL0CA104,CA
172056,16992,JL0CA113,チーフCA
172057,16992,JL0CA006,CA
172058,16992,JL0CA150,CA
172059,16992,JL0CA010,CA
172060,16992,JL0CA037,CA
172061,16992,JL0CA102,CA
172062,16992,JL0CA129,CA
172063,16993,JL0CA164,チーフCA
172064,16993,JL0CA032,CA
172065,16993,JL0CA023,CA
172066,16993,JL0CA126,CA
172067,16993,JL0CA078,CA
172068,16993,JL0CA097,CA
172069,16994,JL0CA197,チーフCA
172070,16994,JL0CA127,CA
172071,16994,JL0CA171,CA
172072,16994,JL0CA030,CA
172073,16994,JL0CA028,CA
172074,16994,JL0CA071,CA
172075,16994,JL0CA073,CA
172076,16994,JL0CA074,CA
172077,16995,JL0CA196,チーフCA
172078,16995,JL0CA174,CA
172079,16995,JL0CA181,CA
172080,16995,JL0CA056,CA
172081,16995,JL0CA154,CA
172082,16996,JL0CA038,チーフCA
172083,16996,JL0CA157,CA
172084,16996,JL0CA045,CA
172085,16996,JL0CA020,CA
172086,16996,JL0CA007,CA
172087,16997,JL0CA193,チーフCA
172088,16997,JL0CA189,CA
172089,16997,JL0CA023,CA
172090,16997,JL0CA092,CA
172091,16997,JL0CA157,CA
172092,16997,JL0CA190,CA
172093,16997,JL0CA172,CA
172094,16997,JL0CA200,CA
172095,16998,JL0CA166,チーフCA
172096,16998,JL0CA172,CA
172097,16998,JL0CA038,CA
172098,16998,JL0CA165,CA
172099,16998,JL0CA059,CA
172100,16998,JL0CA144,CA
172101,16998,JL0CA072,CA
172102,16999,JL0CA129,チーフCA
172103,16999,JL0CA020,CA
172104,16999,JL0CA196,CA
172105,16999,JL0CA186,CA
172106,16999,JL0CA165,CA
172107,17000,JL0CA089,チーフCA
172108,17000,JL0CA166,CA
172109,17000,JL0CA098,CA
172110,17001,JL0CA114,チーフCA
172111,17001,JL0CA043,CA
172112,17001,JL0CA147,CA
172113,17002,JL0CA056,チーフCA
172114,17002,JL0CA139,CA
172115,17002,JL0CA099,CA
172116,17002,JL0CA027,CA
172117,17002,JL0CA194,CA
172118,17002,JL0CA031,CA
172119,17002,JL0CA131,CA
172120,17002,JL0CA127,CA
172121,17003,JL0CA193,チーフCA
172122,17003,JL0CA040,CA
172123,17003,JL0CA113,CA
172124,17003,JL0CA058,CA
172125,17003,JL0CA079,CA
172126,17003,JL0CA086,CA
172127,17003,JL0CA030,CA
172128,17003,JL0CA059,CA
172129,17004,JL0CA045,チーフCA
172130,17004,JL0CA050,CA
172131,17004,JL0CA195,CA
172132,17005,JL0CA066,チーフCA
172133,17005,JL0CA025,CA
172134,17005,JL0CA118,CA
172135,17005,JL0CA027,CA
172136,17005,JL0CA199,CA
172137,17005,JL0CA174,CA
172138,17005,JL0CA045,CA
172139,17006,JL0CA113,チーフCA
172140,17006,JL0CA055,CA
172141,17006,JL0CA040,CA
172142,17006,JL0CA191,CA
172143,17006,JL0CA031,CA
172144,17007,JL0CA194,チーフCA
172145,17007,JL0CA036,CA
172146,17007,JL0CA153,CA
172147,17008,JL0CA105,チーフCA
172148,17008,JL0CA135,CA
172149,17008,JL0CA147,CA
172150,17008,JL0CA181,CA
172151,17008,JL0CA185,CA
172152,17009,JL0CA138,チーフCA
172153,17009,JL0CA034,CA
172154,17009,JL0CA144,CA
172155,17010,JL0CA060,チーフCA
172156,17010,JL0CA147,CA
172157,17010,JL0CA072,CA
172158,17011,JL0CA082,チーフCA
172159,17011,JL0CA125,CA
172160,17011,JL0CA039,CA
172161,17011,JL0CA013,CA
172162,17012,JL0CA167,チーフCA
172163,17012,JL0CA115,CA
172164,17012,JL0CA097,CA
172165,17012,JL0CA016,CA
172166,17012,JL0CA091,CA
172167,17012,JL0CA012,CA
172168,17012,JL0CA192,CA
172169,17012,JL0CA082,CA
172170,17013,JL0CA138,チーフCA
172171,17013,JL0CA051,CA
172172,17013,JL0CA172,CA
172173,17014,JL0CA134,チーフCA
172174,17014,JL0CA106,CA
172175,17014,JL0CA023,CA
172176,17014,JL0CA007,CA
172177,17014,JL0CA175,CA
172178,17014,JL0CA107,CA
172179,17015,JL0CA185,チーフCA
172180,17015,JL0CA157,CA
172181,17015,JL0CA147,CA
172182,17015,JL0CA187,CA
172183,17015,JL0CA056,CA
172184,17015,JL0CA090,CA
172185,17016,JL0CA104,チーフCA
172186,17016,JL0CA025,CA
172187,17016,JL0CA184,CA
172188,17016,JL0CA156,CA
172189,17016,JL0CA096,CA
172190,17016,JL0CA186,CA
172191,17017,JL0CA074,チーフCA
172192,17017,JL0CA115,CA
172193,17017,JL0CA145,CA
172194,17017,JL0CA014,CA
172195,17017,JL0CA058,CA
172196,17017,JL0CA160,CA
172197,17018,JL0CA106,チーフCA
172198,17018,JL0CA194,CA
172199,17018,JL0CA159,CA
172200,17018,JL0CA118,CA
172201,17018,JL0CA135,CA
172202,17018,JL0CA101,CA
172203,17019,JL0CA086,チーフCA
172204,17019,JL0CA152,CA
172205,17019,JL0CA192,CA
172206,17019,JL0CA178,CA
172207,17019,JL0CA122,CA
172208,17019,JL0CA008,CA
172209,17020,JL0CA169,チーフCA
172210,17020,JL0CA001,CA
172211,17020,JL0CA116,CA
172212,17020,JL0CA073,CA
172213,17020,JL0CA036,CA
172214,17020,JL0CA143,CA
172215,17020,JL0CA037,CA
172216,17020,JL0CA065,CA
172217,17021,JL0CA139,チーフCA
172218,17021,JL0CA166,CA
172219,17021,JL0CA161,CA
172220,17022,JL0CA058,チーフCA
172221,17022,JL0CA136,CA
172222,17022,JL0CA184,CA
172223,17022,JL0CA160,CA
172224,17022,JL0CA100,CA
172225,17022,JL0CA134,CA
172226,17022,JL0CA004,CA
172227,17023,JL0CA164,チーフCA
172228,17023,JL0CA009,CA
172229,17023,JL0CA171,CA
172230,17025,JL0CA198,チーフCA
172231,17025,JL0CA004,CA
172232,17025,JL0CA008,CA
172233,17026,JL0CA099,チーフCA
172234,17026,JL0CA073,CA
172235,17026,JL0CA012,CA
172236,17027,JL0CA059,チーフCA
172237,17027,JL0CA093,CA
172238,17027,JL0CA131,CA
172239,17027,JL0CA142,CA
172240,17027,JL0CA030,CA
172241,17028,JL0CA045,チーフCA
172242,17028,JL0CA050,CA
172243,17028,JL0CA088,CA
172244,17028,JL0CA125,CA
172245,17028,JL0CA035,CA
172246,17028,JL0CA007,CA
172247,17028,JL0CA182,CA
172248,17029,JL0CA163,チーフCA
172249,17029,JL0CA168,CA
172250,17029,JL0CA149,CA
172251,17029,JL0CA015,CA
172252,17029,JL0CA046,CA
172253,17029,JL0CA112,CA
172254,17029,JL0CA022,CA
172255,17029,JL0CA138,CA
172256,17030,JL0CA130,チーフCA
172257,17030,JL0CA151,CA
172258,17030,JL0CA188,CA
172259,17031,JL0CA137,チーフCA
172260,17031,JL0CA150,CA
172261,17031,JL0CA127,CA
172262,17033,JL0CA125,チーフCA
172263,17033,JL0CA004,CA
172264,17033,JL0CA074,CA
172265,17033,JL0CA058,CA
172266,17033,JL0CA173,CA
172267,17033,JL0CA198,CA
172268,17033,JL0CA057,CA
172269,17033,JL0CA062,CA
172270,17034,JL0CA080,チーフCA
172271,17034,JL0CA155,CA
172272,17034,JL0CA192,CA
172273,17034,JL0CA167,CA
172274,17035,JL0CA117,チーフCA
172275,17035,JL0CA134,CA
172276,17035,JL0CA159,CA
172277,17035,JL0CA064,CA
172278,17035,JL0CA076,CA
172279,17035,JL0CA183,CA
172280,17036,JL0CA126,チーフCA
172281,17036,JL0CA068,CA
172282,17036,JL0CA015,CA
172283,17036,JL0CA020,CA
172284,17036,JL0CA179,CA
172285,17036,JL0CA037,CA
172286,17037,JL0CA196,チーフCA
172287,17037,JL0CA002,CA
172288,17037,JL0CA199,CA
172289,17037,JL0CA041,CA
172290,17037,JL0CA090,CA
172291,17037,JL0CA115,CA
172292,17037,JL0CA048,CA
172293,17038,JL0CA095,チーフCA
172294,17038,JL0CA089,CA
172295,17038,JL0CA189,CA
172296,17038,JL0CA043,CA
172297,17038,JL0CA054,CA
172298,17038,JL0CA011,CA
172299,17038,JL0CA192,CA
172300,17039,JL0CA104,チーフCA
172301,17039,JL0CA008,CA
172302,17039,JL0CA010,CA
172303,17040,JL0CA070,チーフCA
172304,17040,JL0CA030,CA
172305,17040,JL0CA108,CA
172306,17040,JL0CA043,CA
172307,17040,JL0CA138,CA
172308,17040,JL0CA006,CA
172309,17041,JL0CA024,チーフCA
172310,17041,JL0CA189,CA
172311,17041,JL0CA161,CA
172312,17041,JL0CA007,CA
172313,17041,JL0CA180,CA
172314,17041,JL0CA040,CA
172315,17042,JL0CA194,チーフCA
172316,17042,JL0CA150,CA
172317,17042,JL0CA126,CA
172318,17042,JL0CA041,CA
172319,17042,JL0CA153,CA
172320,17042,JL0CA005,CA
172321,17042,JL0CA077,CA
172322,17043,JL0CA008,チーフCA
172323,17043,JL0CA148,CA
172324,17043,JL0CA166,CA
172325,17044,JL0CA145,チーフCA
172326,17044,JL0CA104,CA
172327,17044,JL0CA143,CA
172328,17044,JL0CA179,CA
172329,17044,JL0CA088,CA
172330,17044,JL0CA051,CA
172331,17045,JL0CA097,チーフCA
172332,17045,JL0CA174,CA
172333,17045,JL0CA179,CA
172334,17045,JL0CA197,CA
172335,17046,JL0CA066,チーフCA
172336,17046,JL0CA027,CA
172337,17046,JL0CA018,CA
172338,17046,JL0CA158,CA
172339,17046,JL0CA186,CA
172340,17046,JL0CA046,CA
172341,17047,JL0CA015,チーフCA
172342,17047,JL0CA122,CA
172343,17047,JL0CA165,CA
172344,17047,JL0CA097,CA
172345,17047,JL0CA017,CA
172346,17047,JL0CA010,CA
172347,17047,JL0CA054,CA
172348,17048,JL0CA027,チーフCA
172349,17048,JL0CA048,CA
172350,17048,JL0CA131,CA
172351,17048,JL0CA007,CA
172352,17048,JL0CA028,CA
172353,17048,JL0CA166,CA
172354,17048,JL0CA049,CA
172355,17050,JL0CA101,チーフCA
172356,17050,JL0CA123,CA
172357,17050,JL0CA142,CA
172358,17050,JL0CA076,CA
172359,17050,JL0CA021,CA
172360,17050,JL0CA189,CA
172361,17050,JL0CA175,CA
172362,17051,JL0CA076,チーフCA
172363,17051,JL0CA060,CA
172364,17051,JL0CA009,CA
172365,17051,JL0CA127,CA
172366,17051,JL0CA165,CA
172367,17051,JL0CA106,CA
172368,17051,JL0CA091,CA
172369,17052,JL0CA158,チーフCA
172370,17052,JL0CA018,CA
172371,17052,JL0CA094,CA
172372,17052,JL0CA090,CA
172373,17052,JL0CA016,CA
172374,17053,JL0CA024,チーフCA
172375,17053,JL0CA051,CA
172376,17053,JL0CA192,CA
172377,17053,JL0CA125,CA
172378,17054,JL0CA054,チーフCA
172379,17054,JL0CA079,CA
172380,17054,JL0CA126,CA
172381,17054,JL0CA013,CA
172382,17054,JL0CA055,CA
172383,17054,JL0CA107,CA
172384,17054,JL0CA025,CA
172385,17055,JL0CA054,チーフCA
172386,17055,JL0CA084,CA
172387,17055,JL0CA194,CA
172388,17055,JL0CA052,CA
172389,17055,JL0CA099,CA
172390,17055,JL0CA100,CA
172391,17056,JL0CA061,チーフCA
172392,17056,JL0CA153,CA
172393,17056,JL0CA134,CA
172394,17056,JL0CA019,CA
172395,17056,JL0CA190,CA
172396,17056,JL0CA002,CA
172397,17056,JL0CA009,CA
172398,17057,JL0CA110,チーフCA
172399,17057,JL0CA124,CA
172400,17057,JL0CA061,CA
172401,17057,JL0CA114,CA
172402,17057,JL0CA008,CA
172403,17057,JL0CA045,CA
172404,17057,JL0CA185,CA
172405,17057,JL0CA082,CA
172406,17058,JL0CA151,チーフCA
172407,17058,JL0CA025,CA
172408,17058,JL0CA002,CA
172409,17058,JL0CA143,CA
172410,17058,JL0CA139,CA
172411,17058,JL0CA165,CA
172412,17058,JL0CA195,CA
172413,17059,JL0CA001,チーフCA
172414,17059,JL0CA069,CA
172415,17059,JL0CA116,CA
172416,17059,JL0CA165,CA
172417,17059,JL0CA144,CA
172418,17059,JL0CA153,CA
172419,17059,JL0CA074,CA
172420,17060,JL0CA175,チーフCA
172421,17060,JL0CA111,CA
172422,17060,JL0CA167,CA
172423,17060,JL0CA083,CA
172424,17061,JL0CA175,チーフCA
172425,17061,JL0CA144,CA
172426,17061,JL0CA179,CA
172427,17061,JL0CA111,CA
172428,17061,JL0CA148,CA
172429,17062,JL0CA138,チーフCA
172430,17062,JL0CA058,CA
172431,17062,JL0CA185,CA
172432,17063,JL0CA014,チーフCA
172433,17063,JL0CA054,CA
172434,17063,JL0CA089,CA
172435,17063,JL0CA035,CA
172436,17064,JL0CA162,チーフCA
172437,17064,JL0CA061,CA
172438,17064,JL0CA180,CA
172439,17064,JL0CA184,CA
172440,17064,JL0CA029,CA
172441,17065,JL0CA054,チーフCA
172442,17065,JL0CA149,CA
172443,17065,JL0CA152,CA
172444,17065,JL0CA143,CA
172445,17067,JL0CA021,チーフCA
172446,17067,JL0CA113,CA
172447,17067,JL0CA050,CA
172448,17067,JL0CA188,CA
172449,17067,JL0CA089,CA
172450,17067,JL0CA138,CA
172451,17067,JL0CA028,CA
172452,17068,JL0CA080,チーフCA
172453,17068,JL0CA146,CA
172454,17068,JL0CA061,CA
172455,17068,JL0CA122,CA
172456,17069,JL0CA181,チーフCA
172457,17069,JL0CA163,CA
172458,17069,JL0CA184,CA
172459,17070,JL0CA149,チーフCA
172460,17070,JL0CA156,CA
172461,17070,JL0CA143,CA
172462,17070,JL0CA046,CA
172463,17070,JL0CA112,CA
172464,17071,JL0CA126,チーフCA
172465,17071,JL0CA096,CA
172466,17071,JL0CA130,CA
172467,17071,JL0CA094,CA
172468,17071,JL0CA182,CA
172469,17071,JL0CA159,CA
172470,17071,JL0CA120,CA
172471,17071,JL0CA052,CA
172472,17073,JL0CA158,チーフCA
172473,17073,JL0CA200,CA
172474,17073,JL0CA005,CA
172475,17073,JL0CA066,CA
172476,17073,JL0CA193,CA
172477,17073,JL0CA111,CA
172478,17074,JL0CA197,チーフCA
172479,17074,JL0CA188,CA
172480,17074,JL0CA079,CA
172481,17074,JL0CA128,CA
172482,17074,JL0CA069,CA
172483,17074,JL0CA006,CA
172484,17075,JL0CA004,チーフCA
172485,17075,JL0CA034,CA
172486,17075,JL0CA078,CA
172487,17075,JL0CA018,CA
172488,17075,JL0CA145,CA
172489,17075,JL0CA001,CA
172490,17076,JL0CA034,チーフCA
172491,17076,JL0CA020,CA
172492,17076,JL0CA160,CA
172493,17076,JL0CA176,CA
172494,17077,JL0CA188,チーフCA
172495,17077,JL0CA032,CA
172496,17077,JL0CA172,CA
172497,17078,JL0CA049,チーフCA
172498,17078,JL0CA100,CA
172499,17078,JL0CA142,CA
172500,17078,JL0CA035,CA
172501,17078,JL0CA073,CA
172502,17078,JL0CA008,CA
172503,17079,JL0CA045,チーフCA
172504,17079,JL0CA036,CA
172505,17079,JL0CA200,CA
172506,17079,JL0CA090,CA
172507,17079,JL0CA140,CA
172508,17080,JL0CA085,チーフCA
172509,17080,JL0CA131,CA
172510,17080,JL0CA053,CA
172511,17080,JL0CA055,CA
172512,17081,JL0CA084,チーフCA
172513,17081,JL0CA103,CA
172514,17081,JL0CA130,CA
172515,17081,JL0CA085,CA
172516,17082,JL0CA115,チーフCA
172517,17082,JL0CA041,CA
172518,17082,JL0CA137,CA
172519,17082,JL0CA166,CA
172520,17082,JL0CA098,CA
172521,17082,JL0CA130,CA
172522,17082,JL0CA151,CA
172523,17082,JL0CA064,CA
172524,17083,JL0CA131,チーフCA
172525,17083,JL0CA043,CA
172526,17083,JL0CA054,CA
172527,17083,JL0CA192,CA
172528,17084,JL0CA199,チーフCA
172529,17084,JL0CA146,CA
172530,17084,JL0CA133,CA
172531,17085,JL0CA150,チーフCA
172532,17085,JL0CA048,CA
172533,17085,JL0CA015,CA
172534,17085,JL0CA013,CA
172535,17085,JL0CA175,CA
172536,17085,JL0CA035,CA
172537,17085,JL0CA047,CA
172538,17086,JL0CA016,チーフCA
172539,17086,JL0CA090,CA
172540,17086,JL0CA125,CA
172541,17086,JL0CA180,CA
172542,17087,JL0CA178,チーフCA
172543,17087,JL0CA070,CA
172544,17087,JL0CA076,CA
172545,17087,JL0CA064,CA
172546,17087,JL0CA028,CA
172547,17087,JL0CA050,CA
172548,17087,JL0CA150,CA
172549,17088,JL0CA050,チーフCA
172550,17088,JL0CA041,CA
172551,17088,JL0CA099,CA
172552,17088,JL0CA093,CA
172553,17088,JL0CA128,CA
172554,17089,JL0CA104,チーフCA
172555,17089,JL0CA197,CA
172556,17089,JL0CA124,CA
172557,17089,JL0CA180,CA
172558,17089,JL0CA082,CA
172559,17090,JL0CA109,チーフCA
172560,17090,JL0CA118,CA
172561,17090,JL0CA133,CA
172562,17090,JL0CA173,CA
172563,17090,JL0CA116,CA
172564,17091,JL0CA150,チーフCA
172565,17091,JL0CA008,CA
172566,17091,JL0CA006,CA
172567,17091,JL0CA133,CA
172568,17092,JL0CA196,チーフCA
172569,17092,JL0CA030,CA
172570,17092,JL0CA095,CA
172571,17092,JL0CA181,CA
172572,17093,JL0CA129,チーフCA
172573,17093,JL0CA154,CA
172574,17093,JL0CA104,CA
172575,17093,JL0CA095,CA
172576,17093,JL0CA030,CA
172577,17093,JL0CA130,CA
172578,17094,JL0CA076,チーフCA
172579,17094,JL0CA162,CA
172580,17094,JL0CA033,CA
172581,17094,JL0CA199,CA
172582,17094,JL0CA122,CA
172583,17094,JL0CA150,CA
172584,17095,JL0CA140,チーフCA
172585,17095,JL0CA026,CA
172586,17095,JL0CA097,CA
172587,17095,JL0CA083,CA
172588,17095,JL0CA001,CA
172589,17095,JL0CA075,CA
172590,17096,JL0CA146,チーフCA
172591,17096,JL0CA127,CA
172592,17096,JL0CA103,CA
172593,17096,JL0CA062,CA
172594,17096,JL0CA019,CA
172595,17097,JL0CA049,チーフCA
172596,17097,JL0CA019,CA
172597,17097,JL0CA118,CA
172598,17097,JL0CA100,CA
172599,17098,JL0CA105,チーフCA
172600,17098,JL0CA016,CA
172601,17098,JL0CA004,CA
172602,17098,JL0CA007,CA
172603,17099,JL0CA054,チーフCA
172604,17099,JL0CA003,CA
172605,17099,JL0CA008,CA
172606,17099,JL0CA132,CA
172607,17099,JL0CA097,CA
172608,17100,JL0CA154,チーフCA
172609,17100,JL0CA022,CA
172610,17100,JL0CA056,CA
172611,17100,JL0CA057,CA
172612,17100,JL0CA164,CA
172613,17100,JL0CA157,CA
172614,17100,JL0CA124,CA
172615,17101,JL0CA192,チーフCA
172616,17101,JL0CA021,CA
172617,17101,JL0CA031,CA
172618,17101,JL0CA107,CA
172619,17101,JL0CA040,CA
172620,17101,JL0CA096,CA
172621,17101,JL0CA119,CA
172622,17102,JL0CA099,チーフCA
172623,17102,JL0CA151,CA
172624,17102,JL0CA009,CA
172625,17102,JL0CA010,CA
172626,17102,JL0CA033,CA
172627,17102,JL0CA144,CA
172628,17102,JL0CA056,CA
172629,17103,JL0CA027,チーフCA
172630,17103,JL0CA018,CA
172631,17103,JL0CA086,CA
172632,17103,JL0CA156,CA
172633,17104,JL0CA041,チーフCA
172634,17104,JL0CA059,CA
172635,17104,JL0CA165,CA
172636,17105,JL0CA152,チーフCA
172637,17105,JL0CA167,CA
172638,17105,JL0CA171,CA
172639,17105,JL0CA174,CA
172640,17106,JL0CA075,チーフCA
172641,17106,JL0CA018,CA
172642,17106,JL0CA124,CA
172643,17106,JL0CA037,CA
172644,17106,JL0CA125,CA
172645,17107,JL0CA114,チーフCA
172646,17107,JL0CA082,CA
172647,17107,JL0CA018,CA
172648,17107,JL0CA043,CA
172649,17107,JL0CA069,CA
172650,17107,JL0CA088,CA
172651,17107,JL0CA122,CA
172652,17108,JL0CA110,チーフCA
172653,17108,JL0CA044,CA
172654,17108,JL0CA030,CA
172655,17108,JL0CA018,CA
172656,17108,JL0CA144,CA
172657,17108,JL0CA064,CA
172658,17108,JL0CA078,CA
172659,17109,JL0CA198,チーフCA
172660,17109,JL0CA152,CA
172661,17109,JL0CA102,CA
172662,17109,JL0CA039,CA
172663,17109,JL0CA044,CA
172664,17109,JL0CA168,CA
172665,17110,JL0CA083,チーフCA
172666,17110,JL0CA130,CA
172667,17110,JL0CA090,CA
172668,17111,JL0CA192,チーフCA
172669,17111,JL0CA044,CA
172670,17111,JL0CA165,CA
172671,17111,JL0CA166,CA
172672,17111,JL0CA116,CA
172673,17111,JL0CA190,CA
172674,17111,JL0CA031,CA
172675,17112,JL0CA171,チーフCA
172676,17112,JL0CA035,CA
172677,17112,JL0CA043,CA
172678,17112,JL0CA010,CA
172679,17112,JL0CA002,CA
172680,17112,JL0CA045,CA
172681,17113,JL0CA145,チーフCA
172682,17113,JL0CA127,CA
172683,17113,JL0CA112,CA
172684,17113,JL0CA147,CA
172685,17114,JL0CA048,チーフCA
172686,17114,JL0CA089,CA
172687,17114,JL0CA077,CA
172688,17114,JL0CA065,CA
172689,17114,JL0CA182,CA
172690,17114,JL0CA050,CA
172691,17115,JL0CA117,チーフCA
172692,17115,JL0CA166,CA
172693,17115,JL0CA172,CA
172694,17115,JL0CA069,CA
172695,17115,JL0CA007,CA
172696,17115,JL0CA103,CA
172697,17115,JL0CA151,CA
172698,17116,JL0CA183,チーフCA
172699,17116,JL0CA008,CA
172700,17116,JL0CA081,CA
172701,17116,JL0CA039,CA
172702,17116,JL0CA054,CA
172703,17116,JL0CA083,CA
172704,17116,JL0CA146,CA
172705,17116,JL0CA108,CA
172706,17117,JL0CA140,チーフCA
172707,17117,JL0CA175,CA
172708,17117,JL0CA121,CA
172709,17117,JL0CA116,CA
172710,17117,JL0CA123,CA
172711,17118,JL0CA119,チーフCA
172712,17118,JL0CA097,CA
172713,17118,JL0CA107,CA
172714,17118,JL0CA177,CA
172715,17118,JL0CA019,CA
172716,17119,JL0CA054,チーフCA
172717,17119,JL0CA037,CA
172718,17119,JL0CA017,CA
172719,17119,JL0CA170,CA
172720,17119,JL0CA022,CA
172721,17119,JL0CA020,CA
172722,17119,JL0CA122,CA
172723,17120,JL0CA110,チーフCA
172724,17120,JL0CA119,CA
172725,17120,JL0CA170,CA
172726,17120,JL0CA059,CA
172727,17120,JL0CA055,CA
172728,17120,JL0CA023,CA
172729,17121,JL0CA102,チーフCA
172730,17121,JL0CA017,CA
172731,17121,JL0CA132,CA
172732,17122,JL0CA091,チーフCA
172733,17122,JL0CA033,CA
172734,17122,JL0CA053,CA
172735,17122,JL0CA080,CA
172736,17122,JL0CA188,CA
172737,17122,JL0CA016,CA
172738,17122,JL0CA076,CA
172739,17122,JL0CA031,CA
172740,17123,JL0CA076,チーフCA
172741,17123,JL0CA034,CA
172742,17123,JL0CA057,CA
172743,17124,JL0CA092,チーフCA
172744,17124,JL0CA162,CA
172745,17124,JL0CA142,CA
172746,17124,JL0CA016,CA
172747,17124,JL0CA127,CA
172748,17124,JL0CA168,CA
172749,17124,JL0CA105,CA
172750,17124,JL0CA075,CA
172751,17125,JL0CA098,チーフCA
172752,17125,JL0CA068,CA
172753,17125,JL0CA121,CA
172754,17125,JL0CA154,CA
172755,17125,JL0CA138,CA
172756,17125,JL0CA049,CA
172757,17125,JL0CA124,CA
172758,17125,JL0CA036,CA
172759,17126,JL0CA024,チーフCA
172760,17126,JL0CA069,CA
172761,17126,JL0CA167,CA
172762,17126,JL0CA055,CA
172763,17126,JL0CA006,CA
172764,17127,JL0CA183,チーフCA
172765,17127,JL0CA070,CA
172766,17127,JL0CA030,CA
172767,17127,JL0CA200,CA
172768,17127,JL0CA075,CA
172769,17127,JL0CA060,CA
172770,17127,JL0CA195,CA
172771,17128,JL0CA016,チーフCA
172772,17128,JL0CA185,CA
172773,17128,JL0CA099,CA
172774,17128,JL0CA102,CA
172775,17128,JL0CA009,CA
172776,17128,JL0CA151,CA
172777,17128,JL0CA140,CA
172778,17129,JL0CA093,チーフCA
172779,17129,JL0CA112,CA
172780,17129,JL0CA124,CA
172781,17129,JL0CA200,CA
172782,17129,JL0CA081,CA
172783,17130,JL0CA099,チーフCA
172784,17130,JL0CA056,CA
172785,17130,JL0CA135,CA
172786,17130,JL0CA040,CA
172787,17130,JL0CA018,CA
172788,17132,JL0CA152,チーフCA
172789,17132,JL0CA172,CA
172790,17132,JL0CA190,CA
172791,17132,JL0CA088,CA
172792,17132,JL0CA130,CA
172793,17133,JL0CA160,チーフCA
172794,17133,JL0CA139,CA
172795,17133,JL0CA085,CA
172796,17133,JL0CA072,CA
172797,17133,JL0CA049,CA
172798,17134,JL0CA200,チーフCA
172799,17134,JL0CA130,CA
172800,17134,JL0CA156,CA
172801,17134,JL0CA102,CA
172802,17135,JL0CA126,チーフCA
172803,17135,JL0CA124,CA
172804,17135,JL0CA094,CA
172805,17135,JL0CA069,CA
172806,17135,JL0CA093,CA
172807,17136,JL0CA154,チーフCA
172808,17136,JL0CA082,CA
172809,17136,JL0CA004,CA
172810,17137,JL0CA080,チーフCA
172811,17137,JL0CA136,CA
172812,17137,JL0CA092,CA
172813,17137,JL0CA152,CA
172814,17137,JL0CA105,CA
172815,17138,JL0CA149,チーフCA
172816,17138,JL0CA137,CA
172817,17138,JL0CA013,CA
172818,17138,JL0CA078,CA
172819,17138,JL0CA012,CA
172820,17138,JL0CA144,CA
172821,17139,JL0CA148,チーフCA
172822,17139,JL0CA154,CA
172823,17139,JL0CA038,CA
172824,17139,JL0CA134,CA
172825,17139,JL0CA141,CA
172826,17140,JL0CA041,チーフCA
172827,17140,JL0CA040,CA
172828,17140,JL0CA081,CA
172829,17140,JL0CA101,CA
172830,17140,JL0CA194,CA
172831,17140,JL0CA035,CA
172832,17140,JL0CA190,CA
